3114 6
9167 2
1672 5
5607 10
3567 10
6261 5
7460 2
813 3
1746 5
781 5
1480 4
9597 4
1109 10
2685 8
10475 3
10085 1
3444 4
2494 3
11123 9
8502 8
10013 9
8844 8
7584 8
2012 4
3859 6
8654 4
10471 6
2145 4
4093 4
4430 8
3672 7
7718 1
799 5
792 6
10826 0
610 2
10274 9
4364 8
9456 5
8633 0
10852 3
4953 9
6019 5
9886 7
8618 0
3394 8
10623 2
10031 4
1733 7
1926 8
8205 8
736 9
11111 7
5019 6
7087 3
6654 8
5569 1
5803 1
11024 8
10161 8
3399 10
1903 0
10432 5
6396 5
11126 4
679 10
5271 8
454 10
7649 4
6150 2
4034 5
2378 3
8719 10
4878 8
7658 8
10965 4
9122 8
10505 6
929 10
4247 0
9463 9
10468 4
8745 4
3297 10
2418 0
11152 9
1986 7
2290 7
2358 4
8979 6
7423 6
6025 6
7258 1
8995 8
1328 8
3579 4
2110 6
3430 0
4805 8
8960 0
7995 8
2293 1
7233 10
4008 7
9505 7
4508 8
3960 8
11675 10
9259 2
6775 7
6254 5
10230 2
4193 4
8291 5
3268 8
5985 7
1074 4
7218 8
7549 2
787 4
4824 7
10948 8
7229 4
1686 10
4325 4
10986 7
4519 10
5627 8
7629 2
8856 8
9269 6
4365 1
11577 10
2003 4
9851 7
5910 3
408 10
7279 9
1877 3
1451 10
6098 5
8840 8
6865 8
2487 10
8703 5
11154 6
10742 8
4889 7
9789 5
3545 6
2819 5
3359 8
10521 4
10494 4
6705 10
10640 5
2810 7
629 2
8340 3
6024 8
3167 7
3881 3
3062 5
2212 3
10863 8
3339 9
8777 5
2859 6
8906 10
9341 2
936 8
2785 2
2102 7
10165 8
2674 8
8320 8
3640 8
10792 1
5356 2
4575 0
512 1
565 5
176 4
4940 8
6698 1
4513 4
5544 1
7838 8
6534 10
2180 3
10255 6
11690 8
8909 8
2666 5
11513 3
1592 8
8498 2
4283 10
2473 5
4281 10
11417 6
6843 10
7975 3
3455 1
6644 6
7109 6
3926 8
3157 8
10931 8
8103 4
7655 2
199 8
11531 8
7797 4
2269 10
9029 7
1961 8
8582 8
4847 4
924 4
8681 4
3896 8
6323 4
3055 3
75 4
6767 9
10940 5
8008 8
11679 3
1252 5
9281 3
8769 6
7164 6
451 3
4218 7
3687 8
2540 2
5730 8
8910 8
8415 3
4821 6
7519 6
5537 0
475 2
1546 4
6745 6
6978 8
5 10
5340 2
8684 2
8836 8
4882 6
1392 9
1261 8
9059 4
10403 8
10933 10
1417 9
9576 8
7973 5
6783 4
7274 0
5455 10
5427 2
8456 3
3667 0
6480 9
8697 8
11156 8
11259 0
6549 6
855 4
10171 8
3885 2
10379 4
4431 4
9742 2
5645 10
8031 5
4760 8
4346 8
6532 4
1572 9
714 4
7997 6
10877 8
5184 5
78 2
1811 4
641 6
10900 3
3093 8
10251 2
1713 4
1106 10
6232 8
7312 0
7237 1
8470 7
10056 10
599 10
995 4
5357 5
8748 6
6522 0
10791 6
10787 3
6266 8
384 4
7225 10
9828 4
8068 2
5489 10
6918 10
5456 2
8901 6
2328 10
10371 6
10237 8
658 10
5621 2
499 5
2710 9
8605 5
996 5
1570 7
969 2
8245 8
6780 9
902 4
10799 8
7248 4
706 8
9697 3
10999 8
4590 8
7487 7
10760 8
11167 4
4958 9
308 5
4555 7
6115 9
3585 8
9394 3
3448 6
2796 7
1484 7
554 1
11145 9
6158 6
10210 10
5472 8
10902 5
4058 7
1604 1
11010 7
7060 4
1184 2
5406 8
7136 8
4653 2
9545 8
5363 5
5230 5
5017 5
10896 8
3169 5
1893 8
1269 5
5479 2
6907 8
8685 4
9945 8
2870 6
4191 0
11140 6
10926 10
2104 6
3767 3
8385 3
3752 1
5462 3
8357 8
9354 4
2711 9
7705 10
5113 2
10360 5
2024 9
8319 8
11551 8
1529 9
696 4
8627 10
9543 7
10545 9
2461 10
5214 8
2613 9
1715 2
5877 8
2483 8
3975 0
580 1
3289 7
6622 5
5253 8
2025 2
6620 8
3501 7
3971 9
1214 6
4547 4
9090 6
951 8
10208 9
9362 5
8720 3
10088 8
662 2
1104 10
4149 0
6880 0
11063 10
9072 5
10876 8
6495 6
5859 6
10855 4
6933 6
11017 6
725 10
880 8
5846 9
3961 6
587 2
11559 3
2813 4
4820 8
8323 4
4335 5
3595 10
7117 8
1070 4
2033 10
7656 6
1089 0
8958 8
6742 7
7572 8
2625 4
10841 6
11586 2
5084 6
8651 7
557 5
7670 8
7028 8
8531 10
160 5
9725 8
10080 1
2684 6
4385 8
5438 8
9608 6
3003 10
790 0
9121 7
9704 4
9632 8
3599 1
8075 3
8 8
6752 7
6678 2
11175 7
2660 10
4026 4
1128 4
5615 3
6176 8
11199 4
3671 7
9569 8
9751 8
2707 9
11553 1
8369 2
2987 1
2980 4
2547 0
10726 9
5435 3
10777 5
6177 8
2039 7
10120 0
8377 3
10750 1
1523 9
1623 7
7605 3
1145 2
1589 8
1287 7
2537 6
5874 5
403 10
10873 3
1989 9
878 2
8486 8
9680 5
888 0
6687 0
11377 10
918 1
6424 6
508 8
2703 9
6707 0
4485 5
3014 8
2678 5
2573 6
3323 5
3796 10
4893 8
2372 8
10194 1
5129 8
7606 8
3429 5
6675 3
10351 5
3769 7
11124 9
10967 3
4491 8
187 6
10179 7
10146 4
7128 10
9965 1
10793 8
6059 9
10648 10
11096 5
3698 6
4526 7
4361 0
9862 9
10158 8
7623 4
4663 8
7667 10
2213 7
5037 7
4221 9
6920 5
1066 4
1560 6
5802 8
11408 2
11552 1
7235 10
4109 7
555 8
6051 8
3104 8
1862 2
11244 7
7962 5
5891 8
10723 7
10714 7
3697 7
6763 4
3950 2
5857 8
2593 2
3452 0
8794 8
11612 6
6951 8
6602 5
5907 8
4810 10
2792 7
9472 6
4960 0
7557 8
4282 6
6215 8
5461 3
7532 2
6894 2
9237 8
2550 2
6835 8
3336 7
4181 10
7072 3
2541 7
515 8
9302 10
10707 7
1970 9
2221 7
1843 6
2298 8
195 8
7349 6
31 8
2143 3
4726 8
7250 1
6514 0
5085 9
5182 8
4126 8
810 3
10409 0
10893 3
2534 4
4090 7
4963 9
8598 8
6634 7
6324 4
10018 9
1732 6
4322 6
10851 10
3668 5
7788 8
266 4
6056 8
10418 4
1580 1
3315 2
5125 6
146 5
11588 8
482 6
6063 7
9774 4
6765 9
281 7
8774 4
5415 8
6487 6
1685 4
1855 8
6972 1
5101 5
6541 7
1155 8
2858 8
3021 4
10341 1
11677 5
6791 2
1701 7
174 10
5200 8
7422 8
3482 2
3925 8
10222 0
5579 2
6886 4
4828 5
945 3
272 6
8872 6
7937 0
6331 6
10820 5
9624 3
11078 6
591 4
10637 8
7039 10
9169 1
2171 2
9963 8
5186 2
8988 5
11270 4
10289 10
4678 6
687 6
10627 5
1212 8
2308 2
8499 4
2538 9
6433 7
7187 6
5285 9
8348 1
1224 10
11097 8
11315 10
3226 8
886 8
10578 8
10295 5
144 4
53 2
4747 9
4830 9
6588 6
1540 9
9814 7
3128 10
2801 6
6335 3
11095 8
9068 6
7196 4
908 8
4437 2
10765 5
8459 4
10677 5
8219 2
9891 5
4900 1
8537 6
417 8
10686 8
10201 2
10401 8
9042 8
10858 10
1110 8
3423 3
11554 8
1807 7
489 2
9534 8
1559 2
5392 7
11113 5
10584 8
6845 8
1886 0
7847 8
1810 4
1246 5
1683 3
9252 2
2788 9
3908 7
3206 8
3569 0
11604 4
1896 8
10191 3
8747 4
4897 6
2839 1
5434 4
319 1
4285 10
2065 4
5495 6
4047 9
3528 7
3378 8
9993 2
2489 3
4169 5
2022 5
8634 5
5246 6
3853 4
10030 8
1952 1
3156 8
8113 7
4923 8
5202 3
1977 4
8940 8
5639 2
5231 4
4992 9
2444 0
11330 1
1043 8
10301 6
7570 10
10077 0
7029 5
6811 7
2073 10
3559 7
3982 2
10973 0
2448 4
11517 3
3911 6
3038 7
808 0
3299 10
4911 0
2841 2
10311 1
6982 5
10703 1
6016 6
3212 0
6381 5
3424 7
6002 6
2657 3
3623 7
10569 8
5712 3
2503 6
2498 8
4943 0
3288 6
1334 8
7357 8
104 5
7550 2
2197 8
11375 8
9141 0
6339 8
6423 9
9867 7
1310 4
4410 8
371 10
9181 2
4852 2
6989 8
9822 9
1644 4
9699 8
2148 8
7144 4
3090 3
3108 10
3037 6
10317 10
8177 5
7342 9
9217 8
5029 7
7999 6
3932 3
9037 5
4458 7
5133 8
5760 6
1372 7
11641 5
9386 8
6477 9
7094 3
8520 1
9845 6
8169 5
10310 8
4262 10
3067 5
1721 0
6297 4
11195 5
724 9
2637 9
2031 4
4978 9
177 5
8176 8
9913 6
10913 8
6703 8
6313 6
6404 1
6793 4
6291 7
1331 6
8261 9
7642 4
8760 10
7015 8
11210 7
10417 8
5409 4
9119 6
525 10
1079 3
10174 8
1823 5
6664 5
1467 6
11342 4
8474 0
6237 3
2721 9
2809 6
9547 8
3544 8
5746 9
11250 9
4010 10
2139 0
4584 0
3775 10
8042 2
3586 8
7563 1
611 2
4617 2
9329 8
1717 5
5177 10
492 8
7992 5
9201 6
5582 4
7047 9
1435 7
11490 8
5026 8
2495 3
8536 9
10272 5
4628 4
9614 8
4245 0
228 3
2214 5
4801 3
399 3
10935 3
7759 10
3145 10
9477 2
6848 3
1736 8
6844 5
743 7
11637 6
2354 4
11563 10
820 10
9174 5
4621 10
8817 5
10476 5
56 5
7946 5
289 2
10347 8
6181 7
6992 5
437 1
4316 6
3570 8
209 4
5336 5
7346 6
7931 5
4 4
7071 8
2623 6
10879 8
2529 4
9510 1
10498 4
3915 5
4816 8
9165 6
11056 4
7140 4
906 10
11571 7
5420 2
827 8
5534 1
6030 7
5805 8
245 8
3997 6
3543 8
7971 3
400 5
8991 1
4748 5
2457 8
999 9
2505 10
998 7
4867 5
9358 8
688 6
10503 7
3725 6
8002 6
3931 1
1185 7
4136 0
1969 9
8666 0
9779 5
2390 8
9317 8
616 5
5829 5
4892 9
8562 5
703 5
1596 2
10535 6
3365 4
5376 2
4055 9
5083 4
10915 6
5266 5
4896 6
4986 4
11245 9
5998 9
1908 6
653 5
2211 7
6884 2
2243 6
8216 8
9352 10
7702 10
3621 8
5282 5
6539 9
4376 10
7941 2
5942 4
691 4
5841 0
7764 1
7810 8
10527 8
5048 8
9149 5
9524 5
9629 2
2048 3
1419 7
8140 8
4106 2
5983 5
3711 8
3266 4
9264 2
6856 8
2649 8
9961 10
6201 6
944 3
296 4
3419 1
7308 7
2416 0
2374 8
5030 4
432 6
5959 8
980 4
10198 2
2724 8
7437 10
7420 8
10939 0
8525 8
1661 5
2814 6
305 4
5794 8
5947 2
7148 8
8058 8
3601 4
9113 5
8106 7
8402 6
4977 7
9271 8
8834 2
10223 4
9140 0
1012 0
4039 7
10173 4
1684 3
10665 8
8504 10
645 4
8761 10
6625 7
794 10
4232 10
4062 10
2377 5
8977 6
8896 2
3303 8
1415 9
1405 7
4044 9
1134 6
11601 6
4657 10
2347 2
4011 10
7394 0
5654 6
10370 8
3048 7
3078 5
8283 8
4972 8
9050 0
8277 1
94 6
5551 5
8917 0
4512 9
4853 3
10751 10
6021 6
4185 3
8538 8
5167 2
216 4
5574 0
8631 6
8209 10
6890 8
10859 3
6712 2
6306 8
7292 8
1588 4
1953 8
2601 8
5788 7
8620 0
9373 8
5972 5
11051 0
7201 8
8870 5
4105 7
11235 6
9083 10
5294 8
6412 6
11194 10
10908 8
762 0
5327 6
1111 10
6414 8
4796 5
6815 6
4214 7
7968 8
11190 6
6736 4
10735 7
7955 3
10748 7
8493 10
7200 4
5105 6
1833 2
5754 10
7724 10
801 1
11082 7
10402 4
5225 5
11389 7
10228 10
3186 5
7314 8
2501 5
5958 8
5425 2
4904 2
6087 7
3733 6
11085 8
4708 4
10977 1
5051 8
937 3
3642 2
10894 6
11009 7
8188 8
3227 8
6417 9
675 8
989 10
10257 0
4145 0
8491 6
8566 5
7829 0
6073 6
10166 8
10478 6
11087 6
4764 8
1006 9
11106 7
7400 7
5291 8
9289 5
5657 8
1379 4
2235 8
1705 8
744 7
1729 10
2105 7
9826 9
1375 6
9832 5
3154 8
10867 8
153 10
1639 6
11238 7
1857 5
1044 4
7559 1
6366 8
11526 8
8052 8
11187 6
3351 6
695 8
5536 0
10022 2
8036 8
9953 8
3376 8
10866 0
25 3
6641 5
2402 1
3281 1
4184 3
2396 10
10079 4
5243 8
7729 4
10285 5
6583 8
1731 7
4374 4
100 8
4909 6
7301 6
8970 0
8827 4
3490 8
4585 0
3331 4
2272 10
9276 8
8226 5
11508 8
8077 3
2997 3
2320 2
181 2
9783 7
11635 10
9 4
4675 10
1305 5
1129 4
6757 4
2825 8
7772 1
392 3
11391 0
2306 10
8163 5
11511 8
9270 8
5313 7
8379 8
4717 7
7706 4
6929 5
3754 10
6693 8
845 4
10829 6
10589 10
9379 10
10250 5
11343 6
2677 8
5283 5
8862 8
9224 0
11264 7
3906 2
67 6
10701 8
8023 2
4768 5
8015 8
9375 10
3504 2
8833 1
5565 1
8497 10
7707 10
3565 0
7957 8
6515 8
3788 8
10510 6
8931 7
360 0
4694 2
3895 7
4839 7
9732 5
7736 10
264 7
8275 1
4015 6
10608 8
4687 2
11619 8
10705 4
9172 4
3611 9
4799 3
3410 6
4470 2
8258 8
7457 4
11652 10
10892 4
7070 8
3970 4
9105 5
1349 6
10547 7
3216 4
899 7
1755 8
8393 8
9651 8
11650 10
9695 8
1944 8
11208 8
5703 8
5850 6
7703 10
10110 4
9111 6
1799 5
904 1
3425 0
8325 5
7491 0
7938 5
10277 5
812 8
11672 4
8529 10
5933 5
3645 10
4903 7
7290 5
6656 5
10514 7
3412 10
2755 1
3428 2
9910 5
11624 1
5810 8
1189 8
7129 8
11496 0
1095 10
4260 0
9801 7
1098 10
11073 8
9577 5
3047 3
977 10
1497 7
5111 2
5080 4
6076 0
3934 8
1091 10
5365 5
4607 6
2234 5
4848 8
10095 1
7932 0
2611 2
1179 8
8501 0
5583 3
10300 5
2137 8
11192 3
2968 8
9104 5
9642 8
4224 8
6111 2
10696 8
2682 7
1543 9
2019 9
10937 8
329 1
11489 8
9750 2
11385 10
5096 4
10732 4
6781 9
10480 0
10685 6
900 10
7343 6
11128 2
3847 8
4483 5
5856 3
1200 8
8705 6
3985 7
2301 10
9966 10
5990 6
2159 7
5307 8
5979 1
4808 8
11110 6
3073 5
132 2
6320 8
4741 5
8507 10
8510 8
8997 8
11457 4
1316 4
178 4
522 5
3713 8
8071 7
11438 7
4736 5
1792 2
11659 5
737 7
719 9
8689 10
8249 8
9821 7
6986 2
7166 8
3564 8
3879 3
9806 5
2576 8
9663 8
10836 3
3457 8
9843 7
8785 8
10574 8
9311 8
4891 7
6850 8
5345 10
1158 2
1088 3
4931 8
661 6
282 9
11420 8
3629 1
9588 4
749 6
9254 2
4595 5
5123 7
3704 7
1802 4
10413 3
2716 7
9498 9
3785 4
1707 4
9064 8
7089 6
9702 3
7777 10
4298 5
8961 10
10169 8
5606 3
11630 6
8895 8
6353 6
2142 1
7255 4
11314 2
4952 7
7963 3
11198 2
9665 8
9344 2
9163 2
6458 7
5766 2
11317 10
10983 4
5206 9
5405 2
5352 5
8388 3
3615 8
3650 8
4127 5
4063 2
4228 0
4997 10
4057 7
11295 6
2091 8
2958 8
3573 8
10266 4
8663 8
4944 5
6125 8
5391 2
10693 8
6930 6
11053 7
11204 1
938 3
6642 7
6872 8
8070 5
2177 3
5248 8
6728 4
8228 5
4135 5
11276 1
2783 7
1343 1
4267 8
6699 0
4890 9
1548 4
10185 1
7293 5
7180 7
11265 7
5682 1
700 4
9232 4
8425 2
686 0
7056 2
2955 1
9684 1
9717 4
8568 2
1583 8
4596 6
7363 8
863 4
10279 8
5308 8
200 8
4029 5
581 8
10844 5
8590 8
8362 8
1630 4
3515 8
11521 8
9339 10
9720 10
4472 8
9403 1
8886 4
1228 8
939 3
1186 4
10632 10
6462 9
235 4
3144 8
5923 8
8026 5
8471 8
1753 0
7504 6
7660 4
10950 8
7798 0
5718 8
1172 8
9855 6
5247 5
9983 6
8006 9
4038 7
8344 3
3938 8
9881 6
452 10
8573 8
7578 3
7725 10
4257 7
322 1
1760 4
1786 9
2295 6
5706 7
7499 8
5971 8
3663 2
1653 8
10002 6
6952 6
8669 8
10106 4
10951 3
7057 4
6187 0
1960 4
5941 8
1992 9
3158 8
11 10
9549 6
2793 6
10936 6
8142 4
4552 10
5920 8
1025 6
11007 7
9242 2
9153 6
324 10
4095 7
3690 10
3252 10
8763 8
5929 10
3355 5
1421 8
1146 6
8038 2
3502 4
1240 10
406 6
7377 7
11311 3
5792 7
2994 7
7686 4
7659 10
3511 5
711 9
11547 8
4692 10
6467 5
1015 3
9300 10
10007 6
7108 8
10611 5
2141 8
1945 7
7926 5
7622 10
11403 4
3561 8
34 10
4684 4
1411 8
11477 8
5618 8
9947 9
11341 7
1255 5
5498 3
3267 4
9666 4
3440 1
1869 2
4244 0
8962 0
690 2
2169 8
5732 10
9146 4
2853 6
11616 8
9135 2
10758 10
11083 8
381 8
8091 2
9337 2
11228 5
894 10
7305 8
10945 8
4331 4
11055 10
5174 4
898 5
1403 7
6611 8
10444 8
4570 0
9544 7
7773 1
8989 1
1437 7
702 9
4623 4
6027 9
9199 2
10516 6
11162 6
3415 8
9405 8
5832 8
8290 8
817 8
3173 3
4408 5
6738 4
9715 8
2095 6
7245 1
6334 5
7325 4
7147 4
4369 6
10594 2
7048 5
10651 8
2713 10
3103 2
11141 9
758 8
8787 4
10039 1
3190 7
3554 8
10339 10
8743 3
4406 6
2344 2
745 9
5697 1
10992 1
11625 8
9151 4
10229 6
2264 4
8791 5
2975 3
520 4
10629 6
4752 5
10803 1
5683 1
2609 10
5937 4
3282 5
9616 2
978 9
1187 7
6853 5
1795 7
4078 10
2773 4
4609 2
9737 8
5154 10
5367 8
1017 8
10032 10
10911 8
7996 10
6351 8
5918 3
1549 9
5614 8
10602 10
10119 1
10315 8
6369 5
276 5
2646 9
9516 5
363 3
8829 4
9365 7
5653 4
1718 6
2715 8
223 6
2661 5
5885 2
4200 6
6274 4
10135 4
3603 3
6719 8
6543 10
1072 0
10429 2
677 8
6805 8
2015 7
6544 1
11254 6
3203 8
5132 8
6926 4
10306 10
2424 5
3951 8
5211 8
5487 5
10248 4
7824 8
6373 8
7923 8
9522 8
1750 8
4908 6
9873 9
197 7
2863 2
5326 9
3264 10
6241 5
9292 2
8722 2
5776 8
9449 3
11565 10
10573 8
5302 8
7704 0
4542 4
2800 4
3533 7
8812 6
6028 4
846 2
4083 10
9623 3
3080 8
7508 8
1657 6
1093 2
4048 2
10869 3
5673 8
2385 8
8594 8
6523 10
1634 9
303 2
6166 2
4602 4
6009 0
8553 5
10182 8
7812 8
11493 10
4593 10
1201 6
9147 6
11180 9
3683 2
3723 9
4422 8
2545 8
8082 8
3309 9
3433 6
9256 6
6621 6
9123 8
2662 6
7161 2
7652 2
1337 7
8409 5
928 8
1167 5
10186 8
5950 8
5407 8
5944 10
